"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"NEPSE","2022-01-02","2538.25","2585.01","2528.75","2584.91","2.39 %","4,126,980,067.53"
"NEPSE","2022-01-03","2595.22","2634.86","2593.92","2616.94","1.12 %","4,533,017,178.58"
"NEPSE","2022-01-04","2619.22","2679.95","2593.9","2679.95","2.30 %","4,320,269,827.53"
"NEPSE","2022-01-05","2687.75","2700.29","2640.97","2649.2","-1.15 %","4,621,598,582.71"
"NEPSE","2022-01-06","2647.76","2692.76","2633.31","2692.47","1.63 %","3,676,846,349.30"
"NEPSE","2022-01-09","2699.88","2770.55","2699.88","2765.47","2.71 %","7,101,831,591.11"
"NEPSE","2022-01-10","2772.09","2806.74","2755.79","2784.95","0.70 %","7,123,424,035.13"
"NEPSE","2022-01-11","2792.64","2848.26","2771.15","2834.13","1.77 %","6,724,526,197.51"
"NEPSE","2022-01-12","2839.87","2874.89","2796.61","2803.62","-1.08 %","8,033,212,742.00"
"NEPSE","2022-01-13","2808.8","2858.2","2802.49","2857.75","1.93 %","6,669,748,567.76"
"NEPSE","2022-01-16","2873.42","2940.13","2873.41","2926.74","2.41 %","9,676,317,059.06"
"NEPSE","2022-01-17","2944.92","2956.11","2907.19","2947.38","0.71 %","7,901,890,668.04"
"NEPSE","2022-01-18","2953.11","2981.92","2915.56","2936.66","-0.37 %","8,443,419,561.86"
"NEPSE","2022-01-19","2945.63","2952.57","2889.18","2898.31","-1.31 %","6,021,311,881.03"
"NEPSE","2022-01-20","2901.51","2936.58","2884","2931.34","1.14 %","5,773,120,409.18"
"NEPSE","2022-01-23","2942.97","2962.44","2906.19","2920.51","-0.37 %","7,030,508,262.97"
"NEPSE","2022-01-24","2926.12","2926.21","2803.72","2820.65","-3.42 %","8,888,513,177.57"
"NEPSE","2022-01-25","2827.75","2857.91","2781.01","2815.06","0.20 %","5,395,672,627.02"
"NEPSE","2022-01-26","2817.17","2819.74","2760.88","2776.65","-1.36 %","4,313,154,042.17"
"NEPSE","2022-01-27","2778.89","2804.07","2776.74","2779.98","0.12 %","3,343,413,684.03"
"NEPSE","2022-01-30","2805.01","2885.62","2805.01","2885.53","3.80 %","6,324,274,038.57"
"NEPSE","2022-01-31","2895.77","2909.13","2860.7","2871.05","-0.50 %","5,154,177,598.09"
"NEPSE","2022-02-01","2875.74","2897.18","2855.95","2891.3","0.67 %","6,574,842,418.11"
"NEPSE","2022-02-03","2898.61","2925.05","2870.64","2876.74","-0.50 %","8,612,174,162.02"
"NEPSE","2022-02-06","2877.04","2877.04","2829.1","2836.17","-1.41 %","5,836,414,510.47"
"NEPSE","2022-02-07","2834.26","2853.78","2822.52","2851.86","0.49 %","5,022,017,180.72"
"NEPSE","2022-02-08","2877.58","2921.35","2825.96","2835.58","-0.57 %","6,287,217,985.34"
"NEPSE","2022-02-09","2837.33","2837.35","2799.96","2813.52","-0.78 %","3,471,109,182.03"
"NEPSE","2022-02-10","2813.33","2825.34","2790.9","2801.56","-0.43 %","3,829,533,349.64"
"NEPSE","2022-02-13","2783.89","2784.19","2696.65","2700.89","-3.59 %","5,977,214,730.64"
"NEPSE","2022-02-14","2697.37","2729.26","2694.31","2700.98","0.00 %","3,684,009,915.07"
"NEPSE","2022-02-15","2703.35","2754.5","2703.27","2754.29","1.97 %","3,233,318,614.48"
"NEPSE","2022-02-16","2759.37","2772.11","2725.16","2734.44","-0.72 %","3,026,330,784.14"
"NEPSE","2022-02-17","2735.33","2745.37","2723.17","2732.52","-0.07 %","2,278,173,660.06"
"NEPSE","2022-02-20","2713.52","2715.82","2669.32","2693.1","-1.44 %","4,086,474,828.32"
"NEPSE","2022-02-21","2695.26","2719.07","2693.83","2718.51","0.94 %","2,997,681,072.21"
"NEPSE","2022-02-22","2719.89","2750.3","2719.88","2735.93","0.64 %","3,212,887,822.12"
"NEPSE","2022-02-23","2732.48","2747.56","2715.91","2720.43","-0.57 %","3,131,210,281.89"
"NEPSE","2022-02-24","2715.44","2715.82","2654.37","2661.44","-2.17 %","4,293,864,191.66"
"NEPSE","2022-02-27","2660.39","2680.39","2638.01","2653.7","-0.29 %","3,273,065,909.76"
"NEPSE","2022-02-28","2662.26","2683.75","2606.62","2610.6","-1.62 %","3,660,189,867.56"
"NEPSE","2022-03-02","2612.51","2612.5","2542.1","2547.04","-2.43 %","3,621,143,979.33"
"NEPSE","2022-03-06","2542.57","2568.62","2527.97","2543.39","-0.14 %","2,493,241,272.52"
"NEPSE","2022-03-07","2542.66","2566.63","2538.28","2544.93","0.06 %","2,600,930,402.62"
"NEPSE","2022-03-09","2542.42","2557.55","2504.37","2514.58","-1.19 %","2,352,317,142.04"
"NEPSE","2022-03-10","2512.04","2566.9","2498.45","2566.9","2.08 %","2,780,216,427.20"
"NEPSE","2022-03-13","2575.27","2667.97","2575.21","2667.97","3.94 %","4,870,715,387.13"
"NEPSE","2022-03-14","2677.97","2683.41","2650.23","2668.11","0.01 %","1,342,232,838.50"
"NEPSE","2022-03-15","2673.55","2677.36","2637.15","2650.97","-0.64 %","3,364,229,175.36"
"NEPSE","2022-03-16","2653.57","2661.28","2625.96","2631.32","-0.74 %","2,570,401,188.09"
"NEPSE","2022-03-20","2634.11","2644.46","2607.74","2616.58","-0.56 %","2,274,626,190.52"
"NEPSE","2022-03-21","2620.13","2634.66","2600.92","2634.65","0.69 %","2,592,718,131.45"
"NEPSE","2022-03-22","2634.42","2658.05","2634.41","2650.7","0.61 %","2,518,894,178.30"
"NEPSE","2022-03-23","2651.41","2654.48","2622.69","2630.36","-0.77 %","2,046,352,547.24"
"NEPSE","2022-03-24","2630.93","2639.01","2611.18","2613.67","-0.63 %","3,248,943,824.65"
"NEPSE","2022-03-27","2623.2","2642.32","2567.75","2572.23","-1.59 %","4,989,514,415.78"
"NEPSE","2022-03-28","2574.12","2580.3","2538.42","2541.84","-1.18 %","0.00"
"NEPSE","2022-03-28","2574.12","2580.33","2537.87","2542.28","-1.17 %","2,545,321,813.94"
"NEPSE","2022-03-29","2542.65","2562.4","2519.89","2527.58","-0.56 %","1,750,628,199.30"
"NEPSE","2022-03-30","2527.77","2568.25","2515.8","2568.25","1.61 %","2,250,117,296.35"
"NEPSE","2022-03-31","2568.76","2584.54","2538.13","2544.3","-0.93 %","1,890,164,686.40"
"NEPSE","2022-04-03","2544.48","2547.04","2509.76","2513.41","-1.21 %","1,460,773,729.18"
"NEPSE","2022-04-04","2517.41","2525.54","2495.84","2497.47","-0.63 %","1,584,671,562.02"
"NEPSE","2022-04-05","2507.77","2507.77","2434.27","2452.06","-1.86 %","2,671,232,388.39"
"NEPSE","2022-04-06","2451.81","2458.35","2416.38","2428.75","-0.95 %","1,995,964,384.22"
"NEPSE","2022-04-07","2427.97","2476.37","2427.71","2464.31","1.47 %","2,121,511,279.53"
"NEPSE","2022-04-11","2471.81","2510.13","2415.9","2419.71","-1.81 %","2,260,786,628.14"
"NEPSE","2022-04-12","2424.71","2428.8","2379.48","2385.02","-1.44 %","1,524,364,418.11"
"NEPSE","2022-04-13","2385.24","2415.35","2366.94","2415.24","1.27 %","1,476,318,104.45"
"NEPSE","2022-04-17","2422.34","2437.67","2379.53","2385.64","-1.23 %","1,440,723,182.32"
"NEPSE","2022-04-18","2386.66","2387.51","2341.92","2343.87","-1.75 %","1,530,692,955.68"
"NEPSE","2022-04-19","2347.21","2372.32","2314.42","2357.24","0.57 %","1,326,865,931.84"
"NEPSE","2022-04-20","2364.47","2367.25","2316.69","2320.51","-1.56 %","1,458,737,755.46"
"NEPSE","2022-04-21","2327.08","2333.93","2286.6","2325.45","0.21 %","1,629,168,847.90"
"NEPSE","2022-04-24","2331.51","2430.28","2331.51","2420.91","4.11 %","2,531,275,592.85"
"NEPSE","2022-04-25","2423.74","2444.55","2381.93","2386.01","-1.44 %","2,042,253,182.30"
"NEPSE","2022-04-26","2386.04","2402.23","2358.76","2370.99","-0.63 %","1,046,014,417.21"
"NEPSE","2022-04-27","2373.1","2376.63","2348.57","2376.17","0.22 %","1,089,992,035.93"
"NEPSE","2022-04-28","2380.16","2390.27","2351.48","2356.17","-0.84 %","1,496,246,808.20"
"NEPSE","2022-05-02","2358.24","2359.4","2303.26","2307.44","-2.07 %","1,423,498,292.37"
"NEPSE","2022-05-04","2310.51","2312.07","2269.73","2275.68","-1.38 %","1,269,219,421.49"
"NEPSE","2022-05-05","2275.43","2275.42","2225.79","2238.62","-1.63 %","1,654,561,472.54"
"NEPSE","2022-05-08","2238.81","2256.64","2204.37","2256.57","0.80 %","1,326,421,671.70"
"NEPSE","2022-05-09","2263.06","2289.84","2255.45","2268.84","0.54 %","1,390,607,701.94"
"NEPSE","2022-05-10","2269.36","2314.63","2268.76","2313","1.95 %","1,356,687,468.50"
"NEPSE","2022-05-11","2313.28","2369.17","2313.28","2369.06","2.42 %","2,163,990,743.33"
"NEPSE","2022-05-12","2373.38","2389.07","2343.33","2350.42","-0.79 %","2,328,434,272.93"
"NEPSE","2022-05-17","2350.43","2350.43","2263.3","2265.52","-3.61 %","1,644,096,192.86"
"NEPSE","2022-05-18","2262.99","2281.96","2237.98","2274.42","0.39 %","1,326,320,346.01"
"NEPSE","2022-05-19","2274.8","2282.88","2247.6","2250.91","-1.03 %","1,300,981,996.44"
"NEPSE","2022-05-20","2251.49","2258.51","2231.33","2235.09","-0.70 %","932,206,084.34"
"NEPSE","2022-05-23","2241.26","2249.62","2191.03","2200.88","-1.53 %","1,369,513,191.50"
"NEPSE","2022-05-24","2203.14","2227.87","2190.52","2217.19","0.74 %","1,088,833,541.73"
"NEPSE","2022-05-25","2222.49","2243.57","2222.01","2231.57","0.65 %","1,044,626,939.46"
"NEPSE","2022-05-26","2240.61","2245.42","2222.89","2239.6","0.36 %","889,834,908.60"
"NEPSE","2022-05-27","2242.46","2250.69","2214.64","2223.78","-0.71 %","1,298,905,589.58"
"NEPSE","2022-05-30","2227.43","2233.54","2173.44","2173.44","-2.26 %","1,338,856,282.37"
"NEPSE","2022-05-31","2172.02","2172.01","2126.39","2137.92","-1.63 %","1,317,699,089.63"
"NEPSE","2022-06-01","2138.06","2154.58","2119.41","2130.71","-0.34 %","1,078,484,181.95"
"NEPSE","2022-06-02","2130.35","2142.65","2107.77","2112.47","-0.86 %","1,161,514,168.66"
"NEPSE","2022-06-03","2113.13","2117.4","2071.93","2078.7","-1.60 %","1,307,359,540.81"
"NEPSE","2022-06-06","2079.6","2093.95","2054.13","2065.82","-0.62 %","1,273,385,276.83"
"NEPSE","2022-06-07","2065.19","2065.19","2016.78","2020.23","-2.21 %","1,312,806,562.65"
"NEPSE","2022-06-08","2019.54","2096.18","2017.25","2080.44","2.98 %","1,640,356,608.05"
"NEPSE","2022-06-09","2082.45","2115.6","2058.28","2062.8","-0.85 %","1,472,690,554.25"
"NEPSE","2022-06-10","2067.76","2070.01","2036.55","2048.16","-0.71 %","894,124,114.10"
"NEPSE","2022-06-13","2049.31","2052.47","2027.05","2032.34","-0.77 %","998,674,262.44"
"NEPSE","2022-06-14","2032.53","2034.81","1990.32","1996.26","-1.78 %","1,185,546,179.44"
"NEPSE","2022-06-15","1999.05","1999.08","1945.42","1966.37","-1.50 %","1,491,758,817.38"
"NEPSE","2022-06-16","1966.89","1993.95","1950.76","1978.94","0.64 %","1,187,145,518.65"
"NEPSE","2022-06-17","1981.21","1991.58","1966.85","1971.36","-0.38 %","736,312,157.99"
"NEPSE","2022-06-19","1971.84","1974.22","1928.19","1934.11","-1.89 %","1,134,091,212.36"
"NEPSE","2022-06-20","1934.03","1934.64","1879.69","1884.81","-2.55 %","1,750,600,171.42"
"NEPSE","2022-06-21","1884.25","1931.91","1877.8","1924.74","2.12 %","1,253,757,714.92"
"NEPSE","2022-06-22","1925.46","1926.99","1889.7","1893.53","-1.62 %","843,773,459.03"
"NEPSE","2022-06-23","1889.4","1889.4","1835.88","1848.28","-2.39 %","1,499,709,634.92"
"NEPSE","2022-06-24","1848.38","1879.45","1806.95","1862.06","0.75 %","1,151,208,031.19"
"NEPSE","2022-06-26","1863.47","1957.09","1863.43","1956.98","5.10 %","2,196,141,848.83"
"NEPSE","2022-06-27","1967.3","1987.59","1931.17","1933.13","-1.22 %","2,044,831,947.71"
"NEPSE","2022-06-28","1935.54","1936.01","1908.74","1921.31","-0.61 %","1,058,263,522.26"
"NEPSE","2022-06-29","1924.91","1963.77","1915.19","1962.71","2.15 %","1,431,400,640.64"
"NEPSE","2022-06-30","1966.86","2037.64","1966.85","2037.64","3.82 %","2,458,619,494.89"
"NEPSE","2022-07-01","2041.94","2053.98","2015.56","2028.77","-0.44 %","1,459,312,015.14"
"NEPSE","2022-07-03","2028.79","2086.38","2020.96","2086.38","2.84 %","2,480,473,998.90"
"NEPSE","2022-07-04","2095.62","2148.61","2059","2076.67","-0.47 %","4,349,273,593.21"
"NEPSE","2022-07-05","2078.63","2091.88","2025.57","2030.59","-2.22 %","2,968,485,223.95"
"NEPSE","2022-07-06","2036.46","2047.37","1994.54","2043.92","0.66 %","2,178,655,700.71"
"NEPSE","2022-07-07","2051.5","2080.96","2023.01","2027.32","-0.81 %","1,806,204,764.99"
"NEPSE","2022-07-08","2031.87","2033.4","1988.43","1992.61","-1.71 %","1,168,451,395.02"
"NEPSE","2022-07-11","1993.33","1993.55","1912.49","1915.61","-3.86 %","2,325,641,022.26"
"NEPSE","2022-07-12","1916.41","1947.54","1908.59","1927.28","0.61 %","1,707,752,977.83"
"NEPSE","2022-07-13","1928.5","1986.82","1928.5","1986.82","3.09 %","2,044,443,007.47"
"NEPSE","2022-07-14","1987.32","2012.16","1977.14","2001.53","0.74 %","2,411,834,599.35"
"NEPSE","2022-07-15","2002.96","2009.89","1989.19","2009.46","0.40 %","1,456,259,832.87"
"NEPSE","2022-07-17","2010.92","2018.97","1994.75","2011.39","0.10 %","1,232,488,082.72"
"NEPSE","2022-07-18","2011.71","2029.46","2000.14","2029.43","0.90 %","1,312,962,959.62"
"NEPSE","2022-07-19","2029.71","2062.36","2028.17","2045.63","0.80 %","2,299,316,326.29"
"NEPSE","2022-07-20","2046.21","2061.56","2033.28","2050.59","0.24 %","1,731,832,270.05"
"NEPSE","2022-07-21","2052.95","2066.07","2038.33","2044.72","-0.29 %","1,642,648,586.50"
"NEPSE","2022-07-22","2046.62","2047.29","2013.46","2017.46","-1.33 %","1,443,432,770.47"
"NEPSE","2022-07-24","2027.8","2078.51","2027.66","2078.51","3.03 %","2,730,937,196.52"
"NEPSE","2022-07-25","2081.98","2134.62","2081.65","2132.96","2.62 %","4,106,818,941.37"
"NEPSE","2022-07-26","2134.14","2141.61","2085.83","2088.16","-2.10 %","3,704,998,398.24"
"NEPSE","2022-07-27","2089.01","2112.11","2065.96","2111.99","1.14 %","3,161,455,141.99"
"NEPSE","2022-07-28","2113.35","2156.39","2105.7","2127.42","0.73 %","4,976,433,105.03"
"NEPSE","2022-07-29","2130.32","2147.63","2117.31","2140.39","0.61 %","2,191,619,914.28"
"NEPSE","2022-07-31","2142.31","2195.35","2142.3","2195.1","2.55 %","4,609,971,271.66"
"NEPSE","2022-08-01","2205.77","2224.48","2183.22","2196.25","0.05 %","4,670,798,756.40"
"NEPSE","2022-08-02","2198.06","2202.88","2170.25","2193.43","-0.13 %","3,293,234,705.73"
"NEPSE","2022-08-03","2196.13","2214.05","2183.09","2186.77","-0.31 %","4,029,931,439.76"
"NEPSE","2022-08-04","2191.49","2193.35","2147.7","2148.16","-1.77 %","3,768,079,173.01"
"NEPSE","2022-08-05","2150.47","2150.58","2108.34","2113.3","-1.62 %","2,626,154,947.80"
"NEPSE","2022-08-07","2109.41","2133.62","2107.49","2123.82","0.49 %","2,673,338,232.36"
"NEPSE","2022-08-08","2128.19","2140.26","2102.25","2106.15","-0.83 %","2,857,072,961.40"
"NEPSE","2022-08-09","2109.79","2112.71","2060.31","2062.8","-2.06 %","2,815,144,598.32"
"NEPSE","2022-08-10","2064.39","2074.92","2042.62","2056.88","-0.29 %","1,935,520,146.52"
"NEPSE","2022-08-11","2059.83","2074.73","2036.8","2037.92","-0.92 %","1,761,023,038.84"
"NEPSE","2022-08-14","2035.32","2043.03","2007.68","2010.01","-1.37 %","1,873,281,897.06"
"NEPSE","2022-08-15","2007.19","2065.9","2007.19","2065.89","2.78 %","2,432,984,611.90"
"NEPSE","2022-08-16","2069.38","2088.23","2035.47","2041.06","-1.20 %","2,734,853,057.66"
"NEPSE","2022-08-17","2043.62","2053.09","2035.38","2040.7","-0.02 %","1,405,974,256.30"
"NEPSE","2022-08-18","2041.71","2072.37","2041.71","2068.26","1.35 %","2,057,980,056.55"
"NEPSE","2022-08-21","2070.06","2089.25","2055.78","2060.55","-0.37 %","2,047,093,688.57"
"NEPSE","2022-08-22","2061.03","2065.81","2043.72","2053.13","-0.36 %","1,726,287,429.59"
"NEPSE","2022-08-23","2053.35","2060.21","2048.8","2054.95","0.09 %","1,333,560,857.30"
"NEPSE","2022-08-24","2054.99","2073.54","2052.13","2057.85","0.14 %","1,526,186,217.86"
"NEPSE","2022-08-25","2058.01","2068.55","2035.69","2039.55","-0.89 %","1,717,469,670.13"
"NEPSE","2022-08-26","2040.47","2040.46","2018.18","2022.62","-0.83 %","1,294,832,820.01"
"NEPSE","2022-08-28","2022.32","2022.76","1987.04","1989.26","-1.65 %","2,059,737,103.36"
"NEPSE","2022-08-29","1989.37","1995.78","1975.07","1993.02","0.19 %","1,266,619,150.42"
"NEPSE","2022-08-30","1993.47","2012.18","1987.39","1995.21","0.11 %","1,019,516,696.19"
"NEPSE","2022-08-31","1993.38","1996.89","1968.41","1973.38","-1.10 %","1,126,217,861.98"
"NEPSE","2022-09-01","1972.98","1982.34","1953.58","1972.29","-0.05 %","1,383,462,162.06"
"NEPSE","2022-09-02","1970.78","1984.88","1964.8","1970.62","-0.08 %","698,805,950.93"
"NEPSE","2022-09-04","1971.86","1988.38","1969.48","1977.3","0.34 %","1,071,615,922.48"
"NEPSE","2022-09-05","1978.3","1987.57","1970.68","1973.01","-0.22 %","909,904,751.02"
"NEPSE","2022-09-06","1974.13","1978","1947.21","1951.79","-1.08 %","23,520,909.40"
"NEPSE","2022-09-07","1951.21","1955.97","1933.29","1939.88","-0.61 %","826,230,582.90"
"NEPSE","2022-09-08","1940.19","1947.91","1925.22","1937.74","-0.11 %","1,044,440,646.77"
"NEPSE","2022-09-11","1938.2","1946.42","1922","1926.28","-0.59 %","747,226,625.36"
"NEPSE","2022-09-12","1926.45","1928.71","1906.75","1912.74","-0.70 %","831,603,650.57"
"NEPSE","2022-09-13","1913.41","1940.85","1913.2","1934.04","1.11 %","922,574,409.66"
"NEPSE","2022-09-14","1936.37","1984.12","1936.34","1981.48","2.45 %","1,453,824,649.96"
"NEPSE","2022-09-15","1983.26","1989.84","1920.38","1924.48","-2.88 %","2,125,655,787.39"
"NEPSE","2022-09-16","1921.05","1921.05","1886.72","1910.38","-0.73 %","908,186,487.98"
"NEPSE","2022-09-18","1910.2","1911.57","1874.14","1876.41","-1.78 %","1,601,822,954.98"
"NEPSE","2022-09-20","1875.41","1877.65","1833.55","1837.6","-2.07 %","1,229,669,722.27"
"NEPSE","2022-09-21","1838.4","1862.48","1838.14","1848.82","0.61 %","11,527,067.90"
"NEPSE","2022-09-22","1848.79","1856.02","1836.17","1838.96","-0.53 %","655,705,169.42"
"NEPSE","2022-09-25","1838","1838.67","1811.32","1815.13","-1.30 %","1,072,480,097.24"
"NEPSE","2022-09-27","1814.71","1842.05","1814.68","1831.05","0.88 %","663,013,000.45"
"NEPSE","2022-09-28","1831.24","1845.69","1831.23","1837.46","0.35 %","485,408,767.82"
"NEPSE","2022-09-29","1836.84","1853.8","1835.95","1853.76","0.89 %","18,117,759.15"
"NEPSE","2022-10-09","1854.57","1898.45","1854.542","1898.38","2.41 %","32,308,156.10"
"NEPSE","2022-10-10","1901.25","1908.58","1866.83","1871.22","-1.43 %","971,767,714.44"
"NEPSE","2022-10-11","1871.28","1871.28","1849.8","1855.16","-0.86 %","552,809,984.50"
"NEPSE","2022-10-12","1854.57","1872.86","1848.13","1866.48","0.61 %","691,737,893.98"
"NEPSE","2022-10-13","1866.54","1878.16","1860.85","1870.63","0.22 %","829,646,920.43"
"NEPSE","2022-10-16","1871.09","1872.52","1852.74","1860.94","-0.52 %","803,525,533.18"
"NEPSE","2022-10-17","1861.55","1864.74","1854.24","1858.33","-0.14 %","515,818,989.83"
"NEPSE","2022-10-19","1858.03","1861.93","1840.5","1845.51","-0.69 %","643,607,975.26"
"NEPSE","2022-10-20","1845.38","1849.86","1834.31","1844.14","-0.07 %","507,689,560.53"
"NEPSE","2022-10-23","1844.5","1858.57","1843.8","1858.49","0.78 %","516,803,483.60"
"NEPSE","2022-10-31","1860.39","1874.88","1856.93","1874.87","0.88 %","10,864,364.15"
"NEPSE","2022-11-01","1876.55","1931.54","1871.77","1930.99","2.99 %","1,290,664,641.80"
"NEPSE","2022-11-02","1933.24","1956.61","1916.32","1938.3","0.38 %","1,467,914,875.04"
"NEPSE","2022-11-03","1939.5","1940.61","1918.84","1922.16","-0.83 %","898,907,829.98"
"NEPSE","2022-11-06","1924.2","1965.7","1919.24","1965.36","2.25 %","1,548,032,561.21"
"NEPSE","2022-11-07","1968.07","1987.32","1955.28","1958.94","-0.33 %","2,109,163,383.69"
"NEPSE","2022-11-08","1959.22","1966.41","1948.35","1956.36","-0.13 %","1,053,137,466.97"
"NEPSE","2022-11-09","1957.76","1967.8","1914.27","1917.22","-2.00 %","0.00"
"NEPSE","2022-11-10","1919.1","1929.01","1889.64","1893.7","-1.23 %","1,119,461,411.40"
"NEPSE","2022-11-13","1892.94","1901.31","1879.58","1883.16","-0.56 %","774,911,706.65"
"NEPSE","2022-11-14","1883.58","1904.5","1879.36","1904.45","1.13 %","26,168,768.70"
"NEPSE","2022-11-15","1905.21","1919.8","1895.89","1897.86","-0.35 %","1,023,609,960.42"
"NEPSE","2022-11-16","1898.7","1914.38","1898.7","1911.26","0.71 %","859,468,158.30"
"NEPSE","2022-11-17","1912.24","1939.59","1912.04","1936.83","1.34 %","1,715,419,286.42"
"NEPSE","2022-11-22","1938.47","1961.28","1926.39","1929.7","-0.37 %","1,352,885,779.65"
"NEPSE","2022-11-23","1931.01","1933.93","1913.09","1921.99","-0.40 %","1,022,293,552.83"
"NEPSE","2022-11-24","1922.72","1933.55","1916.35","1933.55","0.60 %","925,174,380.45"
"NEPSE","2022-11-27","1934.45","1965.98","1934.41","1965.98","1.68 %","2,025,489,052.14"
"NEPSE","2022-11-28","1968.93","1980.26","1947.37","1950.37","-0.79 %","1,494,394,613.66"
"NEPSE","2022-11-29","1951.31","1957.88","1933.64","1953.35","0.15 %","957,060,225.96"
"NEPSE","2022-11-30","1953.07","1955.6","1942.95","1949.85","-0.18 %","842,695,301.99"
"NEPSE","2022-12-01","1949.48","1969.02","1941.58","1961.06","0.58 %","1,322,972,185.65"
"NEPSE","2022-12-04","1961.07","1973.55","1957.18","1963.22","0.11 %","1,561,702,992.01"
"NEPSE","2022-12-05","1964.79","1965.77","1935.65","1938.76","-1.25 %","1,670,455,034.63"
"NEPSE","2022-12-06","1941.08","1944.11","1922.13","1933.88","-0.25 %","965,210,899.14"
"NEPSE","2022-12-07","1935.08","1936.39","1916.19","1917.28","-0.86 %","1,654,662,550.99"
"NEPSE","2022-12-11","1916.04","1918.51","1883.09","1885.31","-1.67 %","1,103,404,045.08"
"NEPSE","2022-12-12","1884.22","1902.42","1868.65","1902.27","0.90 %","1,366,010,464.02"
"NEPSE","2022-12-13","1900.23","1904.75","1888.82","1899.7","-0.13 %","777,089,165.15"
"NEPSE","2022-12-14","1900.61","1906.04","1893.01","1897.08","-0.14 %","727,877,897.36"
"NEPSE","2022-12-15","1897.34","1899","1880.16","1882.6","-0.76 %","1,192,616,187.82"
"NEPSE","2022-12-18","1883.65","1883.82","1850.96","1855.06","-1.46 %","1,157,155,099.09"
"NEPSE","2022-12-19","1855.19","1865.18","1849.19","1858.89","0.21 %","886,098,568.38"
"NEPSE","2022-12-20","1859.72","1881.21","1858.57","1873.11","0.76 %","930,839,901.14"
"NEPSE","2022-12-21","1874.85","1883.09","1864.7","1867.22","-0.31 %","863,816,561.06"
"NEPSE","2022-12-22","1864.41","1867.21","1850.58","1867.21","0.00 %","1,119,797,921.31"
"NEPSE","2022-12-26","1868.18","1924.09","1866.37","1924.09","3.05 %","2,097,049,941.35"
"NEPSE","2022-12-27","1928.81","1999.01","1928.81","1983.95","3.11 %","3,884,396,997.98"
"NEPSE","2022-12-28","1991.81","1994.33","1961.57","1972.15","-0.60 %","2,153,547,207.91"
"NEPSE","2022-12-29","1973.18","2029.11","1962.42","2029.03","2.88 %","2,860,345,781.68"
"NEPSE","2023-01-01","2037.21","2083.19","2030.25","2046.26","0.85 %","4,048,879,510.19"
"NEPSE","2023-01-02","2047.46","2070.58","2028.32","2064.09","0.87 %","2,960,927,440.67"
"NEPSE","2023-01-03","2066.02","2081.53","2050.57","2061.06","-0.15 %","3,458,089,787.92"
"NEPSE","2023-01-04","2069.34","2126.04","2066.57","2125.84","3.14 %","3,501,142,097.43"
"NEPSE","2023-01-05","2134.88","2160.73","2113.32","2143.93","0.84 %","5,040,740,937.09"
"NEPSE","2023-01-08","2148.93","2191.69","2126.47","2164.61","0.96 %","5,459,925,001.19"
"NEPSE","2023-01-09","2171.46","2211.77","2161.03","2211.76","2.18 %","5,314,307,853.43"
"NEPSE","2023-01-10","2215.35","2277.61","2178.19","2190.42","-0.97 %","7,658,823,579.86"
"NEPSE","2023-01-12","2203.84","2237.37","2143.97","2149.39","-1.87 %","5,477,624,724.37"
"NEPSE","2023-01-17","2152.05","2187.79","2136.38","2182.11","1.52 %","3,724,794,587.76"
"NEPSE","2023-01-18","2185.73","2214.78","2166.35","2173.1","-0.41 %","4,928,714,602.65"
"NEPSE","2023-01-19","2175.3","2192.71","2163.14","2178.81","0.26 %","3,044,529,329.67"
"NEPSE","2023-01-23","2184.77","2203.13","2162.83","2165.1","-0.63 %","3,864,008,973.69"
"NEPSE","2023-01-24","2166.05","2173.24","2139.89","2173.25","0.38 %","3,003,230,039.44"
"NEPSE","2023-01-25","2175.67","2199.93","2175.13","2183.62","0.48 %","3,466,508,338.64"
"NEPSE","2023-01-26","2186.5","2201.64","2177.99","2183.21","-0.02 %","2,860,082,839.03"
"NEPSE","2023-01-29","2185.46","2192.85","2163.89","2168.53","-0.67 %","3,017,063,956.47"
"NEPSE","2023-01-30","2166.31","2174.66","2124.83","2127.52","-1.89 %","3,302,201,825.93"
"NEPSE","2023-01-31","2130.29","2136.44","2107.77","2111.68","-0.74 %","2,824,540,406.61"
"NEPSE","2023-02-01","2111.44","2124.3","2104.48","2116.65","0.24 %","1,767,051,916.00"
"NEPSE","2023-02-02","2118.56","2126.14","2090.14","2094.54","-1.04 %","2,096,419,161.88"
"NEPSE","2023-02-05","2096.7","2118.27","2087.69","2096.08","0.07 %","1,931,719,103.93"
"NEPSE","2023-02-06","2096.32","2102.7","2087.2","2100.7","0.22 %","1,474,161,645.60"
"NEPSE","2023-02-07","2100.12","2177.75","2099.03","2177.34","3.65 %","3,362,267,078.75"
"NEPSE","2023-02-08","2181.62","2213.89","2161","2170.21","-0.33 %","3,691,972,817.15"
"NEPSE","2023-02-09","2171.17","2183.75","2153.31","2182.61","0.57 %","2,062,058,749.14"
"NEPSE","2023-02-12","2181.2","2181.2","2117.67","2121.75","-2.79 %","3,047,739,812.93"
"NEPSE","2023-02-14","2122.41","2122.56","2100.57","2105.46","-0.77 %","1,787,016,372.71"
"NEPSE","2023-02-15","2105.03","2117.84","2086.78","2091.56","-0.66 %","1,732,575,202.79"
"NEPSE","2023-02-16","2090.49","2099.43","2066.78","2070.41","-1.01 %","1,684,942,096.45"
